CustomerID,Gender,SeniorCitizen,Partner,Dependents,Tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST0702,Male,0,Yes,No,2,Yes,Yes,DSL,No internet service,Yes,No internet service,No,No,Yes,Month-to-month,No,Mailed check,90.86,181.48,0
CUST0703,Female,1,No,Yes,13,Yes,No,DSL,No internet service,No,Yes,No internet service,No,No internet service,Month-to-month,Yes,Credit card,106.82,1383.14,1
CUST0704,Male,0,Yes,No,62,Yes,No phone service,No,No,Yes,No internet service,No,No internet service,Yes,Month-to-month,Yes,Mailed check,70.08,4340.76,0
CUST0705,Female,0,No,No,5,Yes,No,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,27.02,135.47,1
CUST0706,Male,0,No,Yes,57,Yes,No,DSL,No internet service,No internet service,Yes,Yes,Yes,No internet service,Month-to-month,Yes,Bank transfer,76.47,4356.9,0
CUST0707,Female,0,No,Yes,40,Yes,No,DSL,No,No,Yes,Yes,Yes,No,One year,Yes,Mailed check,108.53,4340.49,1
CUST0708,Female,0,No,No,18,Yes,No,No,No,No internet service,No,Yes,No internet service,No,One year,No,Bank transfer,43.48,792.08,0
CUST0709,Female,0,Yes,Yes,58,Yes,No phone service,Fiber optic,No internet service,Yes,Yes,No,No internet service,No,One year,Yes,Bank transfer,25.18,1457.86,1
CUST0710,Female,1,Yes,Yes,40,Yes,No,Fiber optic,No internet service,No internet service,No internet service,Yes,No,Yes,Month-to-month,No,Electronic check,104.82,4190.57,1
CUST0711,Male,0,Yes,Yes,56,Yes,No,No,Yes,No internet service,No internet service,Yes,No,Yes,Month-to-month,No,Electronic check,93.12,5207.02,0
CUST0712,Female,1,Yes,Yes,46,Yes,No,Fiber optic,Yes,No internet service,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,40.65,1878.1,1
CUST0713,Male,0,No,Yes,0,Yes,Yes,DSL,No internet service,Yes,No internet service,No,No,No internet service,Month-to-month,No,Electronic check,23.18,-0.39,1
CUST0714,Male,0,No,Yes,67,Yes,No,DSL,No,No internet service,No internet service,No internet service,Yes,No,Month-to-month,No,Electronic check,101.81,6827.7,0
CUST0715,Male,1,No,Yes,54,Yes,No phone service,DSL,No internet service,No internet service,No internet service,No internet service,No internet service,No,Month-to-month,Yes,Electronic check,21.89,1184.05,1
CUST0716,Female,0,Yes,Yes,44,No,Yes,DSL,No,Yes,Yes,No internet service,No internet service,Yes,One year,No,Credit card,60.61,2657.22,0
CUST0717,Male,0,Yes,No,3,Yes,No,DSL,Yes,Yes,Yes,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card,88.73,268.02,1
CUST0718,Female,0,Yes,No,62,Yes,No phone service,Fiber optic,No internet service,No,No,Yes,Yes,No internet service,Month-to-month,No,Mailed check,107.32,6657.3,1
CUST0719,Male,0,No,No,38,Yes,No phone service,DSL,No internet service,Yes,No,No,No,Yes,One year,No,Bank transfer,83.09,3162.2,1
CUST0720,Female,0,No,No,24,Yes,No,Fiber optic,No,Yes,No internet service,No internet service,Yes,No,Month-to-month,No,Bank transfer,54.42,1304.27,0
CUST0721,Female,1,Yes,No,62,Yes,Yes,No,Yes,No internet service,Yes,No internet service,No,No internet service,Month-to-month,No,Bank transfer,52.35,3241.62,1
CUST0722,Male,0,Yes,No,10,Yes,Yes,DSL,Yes,No,Yes,No internet service,No,No,Month-to-month,No,Electronic check,38.79,396.19,1
CUST0723,Male,0,Yes,Yes,56,Yes,No phone service,Fiber optic,No internet service,No,No internet service,No,Yes,No,Month-to-month,No,Credit card,53.46,3002.12,1
CUST0724,Female,0,No,Yes,9,Yes,No,Fiber optic,No internet service,Yes,No internet service,No internet service,Yes,No internet service,Month-to-month,Yes,Bank transfer,29.03,251.97,1
CUST0725,Male,0,No,Yes,30,Yes,No,DSL,No internet service,No internet service,Yes,No internet service,No,No internet service,Month-to-month,No,Electronic check,118.53,3562.18,0
CUST0726,Male,0,Yes,No,52,Yes,No phone service,Fiber optic,No internet service,No,No internet service,No,No internet service,No internet service,Month-to-month,Yes,Bank transfer,95.15,4949.11,1
CUST0727,Female,0,No,Yes,2,Yes,No,No,Yes,No internet service,No,No internet service,No internet service,No,Month-to-month,Yes,Credit card,92.41,180.14,1
CUST0728,Female,0,Yes,No,52,No,No,No,Yes,Yes,No,No internet service,No internet service,No,Month-to-month,Yes,Bank transfer,38.94,2028.57,1
CUST0729,Female,1,Yes,Yes,71,Yes,No phone service,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Bank transfer,35.49,2518.96,0
CUST0730,Female,0,No,No,39,No,Yes,No,No internet service,Yes,No internet service,Yes,No,No internet service,Month-to-month,Yes,Electronic check,86.03,3361.51,0
CUST0731,Female,0,No,No,35,Yes,No phone service,No,No,No,No,No internet service,No,No internet service,Month-to-month,Yes,Electronic check,78.88,2762.27,0
CUST0732,Male,0,Yes,Yes,71,Yes,No phone service,No,Yes,Yes,No internet service,No internet service,No internet service,Yes,Month-to-month,Yes,Bank transfer,97.12,6889.7,1
CUST0733,Male,0,Yes,Yes,5,No,No,No,Yes,No,No internet service,No internet service,No,Yes,Month-to-month,Yes,Bank transfer,112.89,567.2,0
CUST0734,Female,1,No,Yes,3,Yes,No phone service,DSL,Yes,No internet service,No,No,No,No,Month-to-month,Yes,Mailed check,76.31,232.49,1
CUST0735,Female,1,Yes,No,40,Yes,No phone service,Fiber optic,No,No internet service,No internet service,No internet service,No internet service,Yes,Month-to-month,No,Credit card,87.85,3517.07,1
CUST0736,Female,1,Yes,Yes,21,Yes,Yes,Fiber optic,No internet service,No,No internet service,Yes,No,No,Month-to-month,Yes,Electronic check,82.69,1743.06,1
CUST0737,Male,0,Yes,Yes,60,Yes,No phone service,DSL,No,No internet service,No internet service,No internet service,No,No,Month-to-month,Yes,Bank transfer,91.28,5484.01,1
CUST0738,Female,0,Yes,Yes,37,Yes,No phone service,Fiber optic,No internet service,Yes,No,Yes,No,Yes,Month-to-month,Yes,Credit card,101.81,3761.43,1
CUST0739,Male,0,No,No,71,Yes,Yes,DSL,Yes,No,No internet service,No internet service,Yes,No internet service,Month-to-month,Yes,Mailed check,91.1,6472.22,1
CUST0740,Female,0,No,No,0,Yes,Yes,DSL,No internet service,Yes,No internet service,No internet service,No internet service,No,Month-to-month,Yes,Mailed check,79.7,9.27,1
CUST0741,Female,0,No,Yes,67,No,No phone service,DSL,No,No,No,No,Yes,No,One year,Yes,Credit card,80.7,5397.64,1
CUST0742,Male,0,Yes,Yes,32,Yes,Yes,No,Yes,Yes,No,Yes,No,No internet service,Month-to-month,Yes,Bank transfer,82.11,2619.49,0
CUST0743,Male,0,Yes,Yes,59,No,Yes,Fiber optic,No internet service,Yes,No internet service,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,90.46,5327.22,1
CUST0744,Male,0,No,No,63,No,No phone service,No,Yes,No internet service,No,No,No,No internet service,One year,No,Mailed check,101.62,6405.57,0
CUST0745,Male,0,No,No,69,Yes,No,DSL,No,No internet service,Yes,Yes,No,No internet service,One year,No,Bank transfer,24.75,1710.55,0
CUST0746,Male,0,No,Yes,42,Yes,Yes,No,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,66.45,2799.33,1
CUST0747,Female,1,Yes,Yes,24,Yes,No,No,No internet service,Yes,No,No,No,No,One year,No,Mailed check,50.96,1221.55,0
CUST0748,Male,0,Yes,Yes,65,Yes,No,No,Yes,No internet service,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer,47.98,3109.69,1
CUST0749,Male,0,Yes,No,19,Yes,Yes,DSL,No internet service,No,No internet service,Yes,Yes,Yes,Month-to-month,Yes,Credit card,56.35,1074.1,0
CUST0750,Female,0,No,No,68,Yes,No,Fiber optic,No,No,No internet service,Yes,No internet service,No,Month-to-month,Yes,Electronic check,21.31,1455.03,1
CUST0751,Male,0,No,No,56,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,Yes,Month-to-month,No,Credit card,72.39,4061.86,1
CUST0752,Male,0,Yes,Yes,31,Yes,Yes,DSL,No,No internet service,No internet service,Yes,Yes,No internet service,Month-to-month,Yes,Mailed check,88.92,2751.01,1
CUST0753,Male,0,No,No,11,No,No phone service,DSL,No internet service,No internet service,No,Yes,No internet service,Yes,Month-to-month,No,Credit card,45.66,499.76,1
CUST0754,Male,0,Yes,Yes,49,Yes,Yes,No,No,Yes,No internet service,Yes,No,No internet service,Month-to-month,Yes,Bank transfer,76.53,3755.27,0
CUST0755,Female,0,Yes,Yes,49,Yes,No phone service,Fiber optic,Yes,No internet service,No internet service,No,Yes,No internet service,Month-to-month,Yes,Credit card,24.53,1203.28,1
CUST0756,Female,0,No,Yes,36,Yes,No,DSL,Yes,No,Yes,Yes,No,No internet service,Month-to-month,No,Bank transfer,65.74,2364.77,0
CUST0757,Female,0,Yes,Yes,45,Yes,No phone service,DSL,No,Yes,No internet service,Yes,Yes,No,Month-to-month,No,Bank transfer,85.94,3859.92,1
CUST0758,Female,0,No,No,47,No,Yes,DSL,Yes,Yes,Yes,No,No,No,One year,No,Mailed check,82.0,3854.28,0
CUST0759,Male,1,No,No,26,Yes,No,No,No,No,No,No,No,Yes,Two year,No,Credit card,57.23,1494.6,0
CUST0760,Male,0,Yes,No,54,Yes,Yes,No,No,No internet service,Yes,Yes,No internet service,Yes,Month-to-month,No,Credit card,80.73,4362.83,0
CUST0761,Male,0,Yes,Yes,22,Yes,No,Fiber optic,Yes,Yes,No,No internet service,Yes,No,Month-to-month,No,Electronic check,34.43,762.54,0
CUST0762,Female,0,No,Yes,34,Yes,No,No,Yes,No,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,82.13,2785.29,1
CUST0763,Female,0,No,No,30,Yes,No,Fiber optic,No,Yes,Yes,No,No,No internet service,Month-to-month,No,Bank transfer,41.01,1234.32,0
CUST0764,Male,0,Yes,Yes,48,Yes,No phone service,DSL,Yes,No internet service,No internet service,No,Yes,No,Month-to-month,No,Credit card,80.99,3878.35,0
CUST0765,Female,0,No,Yes,60,Yes,No phone service,No,No internet service,No,No,Yes,No,Yes,Month-to-month,Yes,Bank transfer,49.81,2988.7,0
CUST0766,Male,0,Yes,Yes,39,Yes,Yes,No,Yes,No,No,No internet service,No,No,Two year,No,Electronic check,86.22,3365.71,0
CUST0767,Male,1,Yes,Yes,23,Yes,Yes,No,No internet service,No,No internet service,No internet service,No,No,Month-to-month,Yes,Credit card,48.57,1108.63,0
CUST0768,Male,0,No,No,28,Yes,No,DSL,Yes,Yes,No internet service,No internet service,Yes,No,Two year,No,Mailed check,86.99,2428.87,0
CUST0769,Male,0,No,Yes,15,Yes,No,DSL,No,No internet service,No,Yes,No internet service,No internet service,Month-to-month,Yes,Electronic check,43.56,653.54,0
CUST0770,Female,1,Yes,Yes,25,Yes,No,No,Yes,No,No,Yes,No,Yes,Two year,No,Bank transfer,28.74,718.36,0
CUST0771,Male,0,Yes,No,53,Yes,No phone service,DSL,Yes,Yes,No,Yes,Yes,No internet service,One year,No,Credit card,61.04,3237.68,0
CUST0772,Male,0,Yes,Yes,1,No,Yes,DSL,No internet service,No,Yes,Yes,No,Yes,Month-to-month,Yes,Mailed check,115.72,124.26,1
CUST0773,Male,0,Yes,No,71,No,No phone service,DSL,No,No,No,No,No,No internet service,Month-to-month,No,Credit card,100.01,7093.56,0
CUST0774,Male,0,No,Yes,3,Yes,No phone service,Fiber optic,No,Yes,No,Yes,No,No,Two year,No,Mailed check,40.78,128.52,0
CUST0775,Male,0,No,Yes,2,Yes,No phone service,No,No,No,No,Yes,No internet service,No internet service,Month-to-month,No,Mailed check,98.97,189.68,0
CUST0776,Female,1,Yes,No,30,Yes,No phone service,No,No,Yes,Yes,Yes,No,No,Month-to-month,Yes,Credit card,30.46,907.13,1
CUST0777,Female,0,Yes,Yes,48,Yes,No phone service,Fiber optic,No internet service,No,No internet service,Yes,No,No,Month-to-month,No,Credit card,38.28,1833.09,1
CUST0778,Male,0,Yes,Yes,66,Yes,Yes,No,No internet service,No,No,Yes,No,No,Two year,Yes,Electronic check,36.0,2377.58,0
CUST0779,Male,1,No,No,53,Yes,Yes,DSL,Yes,Yes,No,No internet service,Yes,No,Month-to-month,No,Mailed check,118.56,6291.23,0
CUST0780,Male,1,No,No,69,Yes,No phone service,Fiber optic,No internet service,Yes,No internet service,No,Yes,No internet service,Month-to-month,No,Mailed check,116.14,8022.81,0
CUST0781,Male,0,Yes,Yes,22,Yes,No phone service,No,No,Yes,No internet service,Yes,Yes,No internet service,One year,No,Credit card,77.47,1698.64,0
CUST0782,Female,0,Yes,Yes,54,Yes,No,DSL,Yes,Yes,No,No,Yes,Yes,Month-to-month,No,Credit card,76.17,4114.29,0
CUST0783,Female,0,No,No,69,Yes,Yes,No,No internet service,No,No internet service,No,No internet service,No,Two year,Yes,Bank transfer,63.32,4371.95,0
CUST0784,Male,0,No,Yes,44,Yes,Yes,DSL,Yes,No internet service,No internet service,No internet service,No,Yes,Month-to-month,Yes,Electronic check,111.05,4887.12,1
CUST0785,Female,0,No,Yes,35,Yes,Yes,DSL,No internet service,Yes,Yes,Yes,No internet service,No,Month-to-month,No,Electronic check,29.47,1028.56,0
CUST0786,Male,0,No,Yes,12,Yes,Yes,DSL,Yes,No internet service,No,Yes,Yes,No,Two year,Yes,Electronic check,55.81,667.9,0
CUST0787,Male,0,Yes,Yes,12,Yes,Yes,DSL,No internet service,No internet service,No internet service,No internet service,No,Yes,One year,Yes,Credit card,80.65,965.06,0
CUST0788,Male,0,No,No,25,Yes,No phone service,DSL,No,Yes,No internet service,No,No,Yes,Month-to-month,No,Mailed check,110.81,2774.3,1
CUST0789,Female,0,Yes,No,65,Yes,No phone service,No,No internet service,Yes,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card,96.13,6242.7,0
CUST0790,Male,0,No,Yes,44,No,No phone service,DSL,Yes,Yes,No internet service,Yes,Yes,No,Month-to-month,No,Credit card,60.7,2665.35,0
CUST0791,Female,1,No,Yes,21,Yes,No phone service,Fiber optic,No,No,Yes,No internet service,No,Yes,Month-to-month,No,Credit card,101.45,2132.29,0
CUST0792,Male,1,Yes,No,8,Yes,No,DSL,No,No internet service,No,No internet service,No,Yes,Month-to-month,Yes,Bank transfer,77.83,632.38,1
CUST0793,Female,1,No,Yes,61,Yes,No phone service,No,Yes,Yes,Yes,No,No,Yes,Month-to-month,No,Mailed check,73.92,4515.71,0
CUST0794,Male,0,No,Yes,17,Yes,No phone service,DSL,Yes,No internet service,No,No internet service,Yes,No,Two year,Yes,Electronic check,35.31,606.25,0
CUST0795,Male,0,Yes,Yes,60,No,No,Fiber optic,No internet service,No internet service,No internet service,Yes,No,No,Month-to-month,No,Mailed check,35.07,2102.81,1
CUST0796,Female,0,No,No,60,Yes,No,No,No,No,No internet service,No internet service,No,Yes,Month-to-month,No,Credit card,27.72,1655.35,0
CUST0797,Female,1,No,Yes,49,No,No,Fiber optic,Yes,No,No,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card,63.5,3114.43,1
CUST0798,Male,0,No,No,67,Yes,Yes,No,No internet service,No,No internet service,No internet service,Yes,Yes,One year,No,Electronic check,70.71,4743.96,0
CUST0799,Female,0,No,No,36,Yes,No,Fiber optic,No,Yes,No internet service,No,No,No internet service,Two year,Yes,Electronic check,44.5,1611.5,0
CUST0800,Male,0,Yes,No,43,Yes,No,No,No internet service,Yes,Yes,Yes,No internet service,No internet service,Month-to-month,Yes,Bank transfer,112.12,4826.91,1
CUST0801,Male,0,Yes,No,2,Yes,No,Fiber optic,Yes,Yes,No internet service,Yes,No,Yes,Two year,No,Mailed check,30.05,53.45,0
CUST0802,Male,0,No,Yes,26,Yes,No,DSL,No,No internet service,No internet service,No,No internet service,No,One year,No,Bank transfer,86.23,2248.39,0
CUST0803,Male,0,Yes,Yes,22,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No,Yes,Month-to-month,Yes,Electronic check,80.85,1780.08,1
CUST0804,Male,0,No,Yes,65,Yes,Yes,Fiber optic,Yes,No internet service,No internet service,Yes,No,Yes,Month-to-month,Yes,Mailed check,66.01,4282.87,1
CUST0805,Male,0,No,No,42,Yes,No,No,No,Yes,Yes,No internet service,No internet service,No,Month-to-month,No,Mailed check,107.34,4510.24,0
CUST0806,Female,0,No,No,66,Yes,No phone service,No,No internet service,No internet service,No internet service,No,No internet service,No,Month-to-month,Yes,Electronic check,93.87,6199.33,1
CUST0807,Female,0,No,Yes,56,Yes,No,Fiber optic,No internet service,Yes,Yes,No,No,No,Month-to-month,No,Electronic check,53.83,3019.63,1
CUST0808,Male,1,No,Yes,7,Yes,Yes,No,No,Yes,Yes,No,Yes,No internet service,Two year,No,Mailed check,46.09,324.03,0
CUST0809,Female,0,No,No,50,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,No,Month-to-month,No,Electronic check,100.26,5015.56,1
CUST0810,Female,0,Yes,Yes,71,Yes,No,Fiber optic,Yes,No internet service,No internet service,No,No,No,Two year,Yes,Credit card,32.89,2343.46,0
CUST0811,Male,0,No,No,35,Yes,Yes,Fiber optic,Yes,No internet service,No internet service,No,No internet service,Yes,Two year,No,Bank transfer,94.96,3322.48,0
CUST0812,Female,0,Yes,No,62,Yes,No,No,No,Yes,No internet service,No,No internet service,Yes,Month-to-month,No,Bank transfer,41.2,2552.64,0
CUST0813,Female,0,Yes,Yes,28,Yes,Yes,No,No internet service,No internet service,No,No internet service,No internet service,Yes,Month-to-month,Yes,Bank transfer,46.05,1281.5,1
CUST0814,Male,0,No,No,58,Yes,Yes,No,No,No,Yes,Yes,No internet service,Yes,Month-to-month,No,Electronic check,106.69,6195.87,1
CUST0815,Female,0,No,Yes,21,Yes,Yes,Fiber optic,No,No internet service,Yes,Yes,No,No internet service,Month-to-month,No,Bank transfer,89.26,1867.58,1
CUST0816,Male,0,No,Yes,68,Yes,No,No,No internet service,No internet service,No internet service,No internet service,Yes,No,Month-to-month,Yes,Credit card,66.71,4534.15,0
CUST0817,Female,0,Yes,Yes,34,Yes,No,DSL,Yes,Yes,No internet service,No,Yes,No internet service,Two year,Yes,Credit card,21.99,755.6,1
CUST0818,Female,0,Yes,Yes,0,Yes,No phone service,Fiber optic,No,No,No internet service,No,Yes,No,Month-to-month,No,Mailed check,34.67,9.17,0
CUST0819,Female,0,No,No,48,Yes,No,Fiber optic,No internet service,Yes,No internet service,No,Yes,Yes,Month-to-month,Yes,Credit card,50.85,2434.72,1
CUST0820,Male,1,No,Yes,20,Yes,No phone service,No,No,No,No internet service,No internet service,No,No internet service,Month-to-month,No,Electronic check,56.66,1124.8,1
CUST0821,Female,0,Yes,Yes,10,Yes,Yes,DSL,No internet service,No internet service,No internet service,Yes,Yes,No internet service,Month-to-month,Yes,Mailed check,65.87,655.08,1
CUST0822,Male,0,Yes,Yes,65,Yes,Yes,DSL,No,No internet service,No internet service,Yes,No,No,Month-to-month,Yes,Electronic check,27.3,1781.15,0
CUST0823,Female,0,Yes,Yes,65,Yes,Yes,DSL,No,No,No internet service,No internet service,No,No,Two year,No,Bank transfer,29.76,1929.84,0
CUST0824,Female,0,No,Yes,63,Yes,No,No,No internet service,No internet service,Yes,No internet service,No internet service,Yes,One year,Yes,Bank transfer,27.23,1710.92,0
CUST0825,Male,0,No,No,10,Yes,No phone service,No,Yes,No,Yes,No,No,No,Month-to-month,No,Mailed check,34.76,343.71,0
CUST0826,Male,0,Yes,No,8,Yes,Yes,Fiber optic,No internet service,Yes,No internet service,No,No internet service,No internet service,One year,Yes,Electronic check,114.6,920.82,1
CUST0827,Female,0,Yes,Yes,1,Yes,Yes,Fiber optic,Yes,No,No internet service,No internet service,Yes,Yes,One year,Yes,Bank transfer,32.39,29.59,1
CUST0828,Male,0,Yes,Yes,3,Yes,No phone service,Fiber optic,No internet service,No,No,No,No internet service,No,One year,Yes,Bank transfer,34.37,109.15,1
CUST0829,Female,1,Yes,Yes,71,Yes,No,No,Yes,No,No internet service,No internet service,Yes,Yes,Month-to-month,Yes,Electronic check,34.7,2456.74,1
CUST0830,Female,0,Yes,Yes,49,Yes,Yes,Fiber optic,No internet service,No,No internet service,Yes,Yes,Yes,Month-to-month,No,Electronic check,93.02,4555.11,0
CUST0831,Female,0,No,No,43,Yes,Yes,Fiber optic,No,No internet service,No internet service,Yes,No,No internet service,Month-to-month,No,Mailed check,53.33,2300.46,1
CUST0832,Female,0,Yes,No,30,Yes,No phone service,DSL,No internet service,No,No,Yes,No internet service,Yes,Two year,No,Electronic check,91.7,2749.08,1
CUST0833,Female,0,No,No,32,Yes,No,DSL,No,No,No internet service,No,No,No internet service,Two year,Yes,Credit card,64.39,2065.44,0
CUST0834,Female,0,No,Yes,9,Yes,No phone service,No,No,Yes,No,No,Yes,No internet service,Month-to-month,Yes,Bank transfer,24.16,223.91,0
CUST0835,Male,1,No,Yes,62,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,No internet service,Month-to-month,No,Electronic check,87.36,5418.57,0
CUST0836,Male,0,Yes,Yes,63,Yes,Yes,DSL,Yes,No internet service,No internet service,Yes,No internet service,No internet service,Two year,Yes,Credit card,30.72,1936.14,0
CUST0837,Male,0,Yes,Yes,13,Yes,No phone service,No,Yes,Yes,No,Yes,No internet service,No,Two year,No,Bank transfer,67.49,879.75,0
CUST0838,Male,0,No,Yes,16,No,No,No,No internet service,Yes,No internet service,No internet service,Yes,No,Month-to-month,No,Credit card,58.93,947.41,0
CUST0839,Female,0,Yes,Yes,53,Yes,No,DSL,No internet service,No internet service,No internet service,No internet service,No internet service,No,One year,No,Credit card,71.97,3824.2,0
CUST0840,Female,1,No,No,32,No,Yes,No,Yes,No internet service,Yes,No,Yes,No,Month-to-month,No,Bank transfer,69.35,2212.93,0
CUST0841,Male,0,No,Yes,11,Yes,No,No,No internet service,No internet service,No internet service,Yes,Yes,Yes,Month-to-month,Yes,Credit card,91.42,1011.23,1
CUST0842,Female,0,No,Yes,63,No,Yes,No,No,No,Yes,Yes,Yes,No,Month-to-month,Yes,Credit card,77.57,4886.06,0
CUST0843,Female,0,Yes,Yes,33,Yes,Yes,No,Yes,No internet service,Yes,Yes,Yes,No internet service,Month-to-month,Yes,Bank transfer,33.93,1127.66,0
CUST0844,Female,0,No,Yes,57,Yes,Yes,DSL,No internet service,No,No internet service,No internet service,No,No,Month-to-month,No,Mailed check,117.51,6690.02,0
CUST0845,Female,0,No,No,65,Yes,Yes,Fiber optic,Yes,Yes,No,No,No internet service,Yes,Month-to-month,Yes,Electronic check,54.92,3568.68,1
CUST0846,Male,0,Yes,Yes,56,Yes,No,Fiber optic,Yes,Yes,No internet service,Yes,No internet service,No,Month-to-month,Yes,Bank transfer,102.59,5739.83,1
CUST0847,Female,1,Yes,Yes,6,No,No,No,No,No,No internet service,No,No,No internet service,Two year,Yes,Electronic check,37.74,216.51,0
CUST0848,Female,0,Yes,Yes,51,Yes,No,DSL,No,Yes,No internet service,Yes,No,Yes,Month-to-month,Yes,Bank transfer,23.15,1170.9,1
CUST0849,Female,0,Yes,Yes,42,Yes,No phone service,No,No internet service,Yes,No,No internet service,Yes,No internet service,Month-to-month,No,Bank transfer,113.01,4741.48,1
CUST0850,Female,0,No,Yes,1,Yes,No phone service,DSL,Yes,No internet service,No,Yes,No,No,Month-to-month,Yes,Electronic check,107.21,116.15,1
CUST0851,Male,1,Yes,Yes,60,Yes,Yes,No,No,Yes,No internet service,No internet service,No,Yes,One year,Yes,Mailed check,117.65,7062.99,1
CUST0852,Female,0,No,No,17,Yes,No phone service,No,No internet service,No,No internet service,No,No internet service,No,One year,Yes,Credit card,27.97,471.02,0
CUST0853,Female,0,Yes,Yes,24,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No internet service,Yes,Month-to-month,Yes,Electronic check,94.11,2258.95,1
CUST0854,Female,0,Yes,No,38,Yes,Yes,DSL,Yes,Yes,No internet service,No internet service,Yes,No,Month-to-month,No,Electronic check,55.81,2128.83,0
CUST0855,Male,1,No,Yes,29,Yes,Yes,DSL,Yes,Yes,No,No internet service,No internet service,No internet service,One year,No,Electronic check,90.11,2620.21,0
CUST0856,Male,0,No,Yes,45,Yes,No phone service,Fiber optic,No internet service,No,No,No,No internet service,No internet service,Two year,Yes,Bank transfer,26.27,1175.34,1
CUST0857,Female,0,No,No,52,Yes,No phone service,Fiber optic,No,No internet service,Yes,No internet service,No,No internet service,Month-to-month,Yes,Mailed check,108.89,5654.67,1
CUST0858,Male,0,No,Yes,59,Yes,Yes,DSL,Yes,No,No,Yes,No internet service,No,Month-to-month,No,Electronic check,71.96,4249.22,0
CUST0859,Male,0,No,Yes,59,Yes,No phone service,DSL,No internet service,Yes,No internet service,No internet service,No internet service,No,One year,Yes,Credit card,69.77,4109.42,0
CUST0860,Male,0,No,Yes,6,Yes,Yes,Fiber optic,No,Yes,No internet service,No internet service,No,No,Month-to-month,Yes,Electronic check,35.03,214.63,1
CUST0861,Female,0,No,No,10,Yes,No,No,Yes,No,No internet service,No,No,No,Month-to-month,No,Mailed check,114.71,1141.19,1
CUST0862,Female,1,No,Yes,18,Yes,No,DSL,No,No,No,No internet service,Yes,No,Month-to-month,Yes,Bank transfer,22.52,406.29,0
CUST0863,Female,1,No,Yes,33,Yes,No phone service,No,No,No internet service,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,52.46,1729.84,0
CUST0864,Female,0,Yes,No,47,Yes,No phone service,DSL,No internet service,Yes,No,No internet service,Yes,No internet service,Month-to-month,Yes,Electronic check,60.14,2833.82,0
CUST0865,Female,0,Yes,No,33,No,No,No,No internet service,No internet service,No internet service,No,No internet service,No,Month-to-month,Yes,Credit card,96.27,3177.96,1
CUST0866,Male,1,No,Yes,27,Yes,Yes,Fiber optic,No,Yes,No,No internet service,No,No,Two year,Yes,Mailed check,63.47,1716.08,0
CUST0867,Male,0,No,No,29,Yes,No phone service,Fiber optic,Yes,Yes,No internet service,No internet service,No,No internet service,Month-to-month,Yes,Mailed check,32.03,934.0,1
CUST0868,Male,0,No,No,40,Yes,No,DSL,No,No,No,No internet service,Yes,Yes,Month-to-month,No,Mailed check,112.0,4480.25,0
CUST0869,Male,0,No,No,38,Yes,No,No,No internet service,Yes,No,No internet service,No internet service,No,Month-to-month,No,Electronic check,68.64,2607.36,1
CUST0870,Female,0,No,No,64,Yes,No phone service,DSL,Yes,No internet service,No internet service,Yes,No,No,One year,Yes,Bank transfer,42.85,2752.31,0
CUST0871,Male,1,No,No,1,Yes,Yes,Fiber optic,No,No internet service,Yes,No internet service,No internet service,Yes,Month-to-month,Yes,Mailed check,43.24,44.03,1
CUST0872,Male,0,No,Yes,41,No,No phone service,Fiber optic,No internet service,No internet service,No,Yes,No internet service,No internet service,Month-to-month,No,Electronic check,49.28,2015.88,1
CUST0873,Male,0,Yes,Yes,55,No,Yes,No,Yes,No,No,Yes,No internet service,Yes,Month-to-month,Yes,Mailed check,52.67,2897.78,1
CUST0874,Female,1,No,Yes,40,Yes,Yes,DSL,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Mailed check,42.84,1704.74,1
CUST0875,Female,0,No,No,52,No,Yes,Fiber optic,No internet service,No,Yes,No internet service,No internet service,No,One year,Yes,Mailed check,77.35,4014.66,1
CUST0876,Male,0,Yes,Yes,56,Yes,No,No,Yes,Yes,Yes,No,No internet service,No internet service,Month-to-month,No,Mailed check,43.49,2434.65,1
CUST0877,Male,0,Yes,No,13,Yes,No phone service,DSL,No internet service,Yes,No,Yes,Yes,Yes,Month-to-month,No,Credit card,68.21,886.46,0
